GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args.infoListQuery_argsTupleScheme,50,0,6,0,15,0,5,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_result.infoListQuery_resultStandardSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient.transferRequestQuery_call,62,0,2,0,16,0,4,0,3,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args.infoListQuery_argsStandardScheme,71,0,8,0,24,0,6,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args.infoListQuery_argsTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_args.transferRequestQuery_argsTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.AsyncClient,92,0,0,0,22,0,5,0,5,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args,614,0,82,0,168,0,80,0,36,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result.isStillRunning_resultTupleScheme,45,0,6,0,14,0,5,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service,3,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result.transferRequestQuery_resultStandardScheme,70,0,8,0,24,0,6,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result.transferRequestQuery_resultStandardSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_args._Fields,88,0,6,0,21,0,10,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Result.R66ResultTupleScheme,487,0,102,0,135,0,53,0,2,0
