GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Administrator/WaarpCommon,org.waarp.common.file,AbstractFile,58,18,5,1,19,7,7,3,4,3
Waarp Administrator/WaarpCommon,org.waarp.common.file,FileUtils,164,595,61,97,68,179,59,43,1,22
Waarp Administrator/WaarpCommon,org.waarp.common.file,DataBlock,372,77,34,2,78,26,39,8,21,8
Waarp Administrator/WaarpCommon,org.waarp.common.file,AbstractDir,158,376,25,45,33,90,22,33,2,18
Waarp Administrator/WaarpCommon,org.waarp.common.database.exception,WaarpDatabaseException,3,13,0,0,2,6,1,3,1,3
Waarp Administrator/WaarpCommon,org.waarp.common.database.exception,WaarpDatabaseNoConnectionException,8,8,0,0,4,4,2,2,2,2
Waarp Administrator/WaarpCommon,org.waarp.common.database.exception,WaarpDatabaseSqlException,11,5,0,0,6,2,3,1,3,1
Waarp Administrator/WaarpCommon,org.waarp.common.database.exception,WaarpDatabaseNoDataException,7,9,0,0,4,4,2,2,2,2
Waarp Administrator/WaarpCommon,org.waarp.common.guid,JvmProcessId,184,341,38,40,55,99,33,19,2,11
Waarp Administrator/WaarpCommon,org.waarp.common.guid,IntegerUuid,30,329,5,7,5,44,5,12,0,11
Waarp Administrator/WaarpCommon,org.waarp.common.guid,JvmProcessId.new PrivilegedAction() {...},5,0,0,0,2,0,2,0,2,0
Waarp Administrator/WaarpCommon,org.waarp.common.guid,GUID,230,773,24,38,36,145,23,35,4,23
Waarp Administrator/WaarpCommon,org.waarp.common.guid,LongUuid,30,539,5,7,5,58,5,13,0,12
Waarp Administrator/WaarpCommon,org.waarp.common.transcode,CharsetsUtil,27,358,10,34,10,96,10,17,0,4
Waarp Administrator/WaarpCommon,org.waarp.common.command,NextCommandReply,12,0,0,0,5,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command,ReplyCode,192,609,57,1,68,64,55,5,2,5
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbConnectionPool.Con,32,0,4,0,11,0,5,0,3,0
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbConnectionPool,291,98,45,9,87,31,35,9,8,9
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbConnectionPool.TimeoutException,4,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbAdmin,194,231,14,18,53,69,16,25,6,19
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbSession,457,405,49,27,146,120,37,35,9,25
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbConnectionPool.PoolConnectionEventListener,24,6,0,0,8,1,2,1,2,1
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbConnectionPool.TimerTaskCheckConnections,84,0,12,0,25,0,8,0,2,0
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbConstant,3,0,0,0,1,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbSession.TryDisconnectDbSession,23,0,2,0,8,0,3,0,2,0
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbPreparedStatement,371,314,27,25,93,93,26,16,3,13
Waarp Administrator/WaarpCommon,org.waarp.common.database,DbRequest,250,122,21,9,63,35,18,8,5,6
Waarp Administrator/WaarpCommon,org.waarp.common.database,ConnectionFactory,101,185,5,13,29,50,11,12,6,8
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply451Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,CommandAbstractException,36,11,2,0,6,4,4,1,3,1
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply503Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply501Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply425Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply552Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply534Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply426Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply502Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply450Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply530Exception,0,5,0,0,0,2,0,1,0,1
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply553Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply522Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply550Exception,11,0,0,0,4,0,2,0,2,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply504Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply452Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply500Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.command.exception,Reply421Exception,5,0,0,0,2,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSecureKeyStore,531,153,5,3,169,54,13,12,9,12
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new ChannelFutureListener() {...},0,17,1,1,0,5,1,2,0,2
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new GenericFutureListener() {...},34,0,0,0,5,0,2,0,2,0
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new GenericFutureListener() {...},20,0,0,0,3,0,2,0,2,0
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new GenericFutureListener() {...},12,25,2,2,2,5,2,2,0,2
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility,106,190,17,15,26,54,14,12,1,9
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpX509TrustManager,11,62,5,5,4,18,5,6,0,6
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.SslThread,0,25,0,0,0,7,0,2,0,2
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslContextFactory,104,167,13,11,34,66,11,11,2,8
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSecureTrustManagerFactory,5,58,0,0,3,15,3,5,3,5
Waarp Administrator/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslHandler,5,23,0,0,2,8,1,3,1,3
Waarp Administrator/WaarpCommon,org.waarp.common.lru,ConcurrentUtility,0,2,0,0,0,1,0,1,0,1
Waarp Administrator/WaarpCommon,org.waarp.common.lru,SoftReferenceCacheEntry,1,51,1,5,0,13,1,6,0,4
Waarp Administrator/WaarpCommon,org.waarp.common.lru,AbstractLruCache,1,128,3,15,0,37,3,19,0,13
Waarp Administrator/WaarpCommon,org.waarp.common.lru,StrongReferenceCacheEntry,1,45,1,5,0,12,1,6,0,4
Waarp Administrator/WaarpCommon,org.waarp.common.lru,SoftReferenceSynchronizedLruCache,13,11,0,0,4,3,2,2,2,2
Waarp Administrator/WaarpCommon,org.waarp.common.lru,CapacityLruLinkedHashMap,0,28,0,4,0,7,0,5,0,3
Waarp Administrator/WaarpCommon,org.waarp.common.lru,SimpleLRUCache,6,20,0,2,1,4,1,3,1,2
Waarp Administrator/WaarpCommon,org.waarp.common.lru,SynchronizedLruCache,10,120,1,7,4,34,2,15,1,12
Waarp Administrator/WaarpCommon,org.waarp.common.database.data,AbstractDbData.UpdatedInfo,0,74,0,0,0,8,0,1,0,1
Waarp Administrator/WaarpCommon,org.waarp.common.database.data,DbDataModel.Columns,74,0,0,0,3,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.database.data,DbValue,160,639,4,42,30,240,4,87,0,51
Waarp Administrator/WaarpCommon,org.waarp.common.database.data,AbstractDbData,1035,8,118,0,263,4,94,1,14,1
Waarp Administrator/WaarpCommon,org.waarp.common.database.data,DbDataModel,841,0,28,0,155,0,33,0,19,0
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedAuthImpl,57,76,7,3,16,24,7,11,3,10
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedDirImpl,810,771,93,73,167,194,86,28,16,15
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedOptsMLSxImpl,278,58,36,0,75,23,30,9,12,9
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedFileParameterImpl,0,3,0,0,0,1,0,1,0,1
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedRestartImpl,33,26,7,1,10,10,5,3,1,3
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedFileImpl,394,502,55,59,126,154,53,36,9,23
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedDirJdkAbstract,0,6,0,0,0,2,0,2,0,2
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedDirJdk5,13,0,2,0,5,0,4,0,3,0
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedDirJdk6,6,6,0,0,3,2,1,2,1,2
Waarp Administrator/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedCommonsIo,8,5,0,0,3,1,1,1,1,1
Waarp Administrator/WaarpCommon,org.waarp.common.cpu,WaarpConstraintLimitHandler.CurLimits,9,0,0,0,4,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.cpu,CpuManagementSysmon,10,57,1,3,3,16,1,3,0,2
Waarp Administrator/WaarpCommon,org.waarp.common.cpu,WaarpConstraintLimitHandler,519,349,64,42,104,85,49,21,6,11
Waarp Administrator/WaarpCommon,org.waarp.common.cpu,CpuManagement,8,16,1,1,2,5,1,2,0,2
Waarp Administrator/WaarpCommon,org.waarp.common.cpu,CpuManagementNoInfo,2,3,0,0,1,1,1,1,1,1
Waarp Administrator/WaarpCommon,org.waarp.common.database.properties,H2Properties,0,11,0,0,0,6,0,5,0,5
Waarp Administrator/WaarpCommon,org.waarp.common.database.properties,MariaDBProperties,7,39,3,3,3,17,3,5,0,5
Waarp Administrator/WaarpCommon,org.waarp.common.database.properties,PostgreSQLProperties,7,39,3,3,3,17,3,5,0,5
Waarp Administrator/WaarpCommon,org.waarp.common.database.properties,OracleProperties,44,2,6,0,19,1,7,1,4,1
Waarp Administrator/WaarpCommon,org.waarp.common.database.properties,MySQLProperties,7,39,3,3,3,17,3,5,0,5
Waarp Administrator/WaarpCommon,org.waarp.common.tar,ZipUtility,157,248,22,16,46,65,13,14,1,7
Waarp Administrator/WaarpCommon,org.waarp.common.tar,TarUtility,160,251,23,15,47,66,14,13,1,7
Waarp Administrator/WaarpCommon,org.waarp.common.state,MachineState,17,107,3,5,4,28,5,11,2,10
Waarp Administrator/WaarpCommon,org.waarp.common.state,Transition,0,23,0,0,0,10,0,5,0,5
Waarp Administrator/WaarpCommon,org.waarp.common.service,ServiceLauncher,228,0,32,0,93,0,30,0,14,0
Waarp Administrator/WaarpCommon,org.waarp.common.service,EngineAbstract,3,0,0,0,1,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileMonitorTimerInformationTask,61,52,6,4,14,13,5,2,0,2
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,RegexFileFilter,17,54,5,9,4,13,5,6,1,3
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.Status,0,54,0,0,0,2,0,1,0,1
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileItem,71,112,23,1,5,21,14,5,2,5
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileMonitorTimerTask,36,46,2,4,10,15,2,3,0,2
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileFilter() {...},0,9,0,0,0,2,0,2,0,2
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileMonitorCommandRunnableFuture() {...},7,0,0,0,3,0,2,0,2,0
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileMonitorCommandRunnableFuture() {...},16,0,0,0,4,0,2,0,2,0
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileMonitorCommandRunnableFuture() {...},20,0,0,0,5,0,2,0,2,0
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitorCommandRunnableFuture,33,165,13,23,10,39,13,19,2,12
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new TypeReference() {...},6,0,0,0,1,0,1,0,1,0
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor,396,1171,67,133,123,289,64,76,9,29
Waarp Administrator/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileMonitorInformation,0,42,0,0,0,16,0,2,0,2
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},88,0,6,0,17,0,5,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new FocusAdapter() {...},48,0,2,0,12,0,3,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new FocusAdapter() {...},44,0,2,0,11,0,3,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},61,0,2,0,15,0,3,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},14,0,0,0,3,0,2,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new Runnable() {...},14,0,0,0,5,0,2,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},14,0,0,0,3,0,2,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},13,0,0,0,3,0,2,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new FocusAdapter() {...},41,0,2,0,11,0,3,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},73,0,2,0,18,0,3,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new WindowAdapter() {...},18,0,0,0,5,0,3,0,3,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},74,0,4,0,16,0,4,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},23,0,0,0,7,0,2,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword.new AbstractAction() {...},24,0,0,0,8,0,2,0,2,0
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpPassword,201,416,36,70,63,124,33,38,4,14
Waarp Administrator/WaarpPassword,org.waarp.uip,WaarpUiPassword,1136,0,44,0,268,0,44,0,22,0
Waarp Administrator/WaarpR66,org.waarp.openr66.dao.exception,DAOConnectionException,5,8,0,0,2,4,1,2,1,2
Waarp Administrator/WaarpR66,org.waarp.openr66.dao.exception,DAONoDataException,9,4,0,0,4,2,2,1,2,1
Waarp Administrator/WaarpR66,org.waarp.openr66.dao.exception,DAOException,5,8,0,0,2,4,1,2,1,2
Waarp Administrator/WaarpR66,org.waarp.openr66.protocol.utils,ChannelUtils,58,398,19,37,19,128,16,26,1,13
Waarp Administrator/WaarpR66,org.waarp.openr66.protocol.utils,ChannelCloseTimer,39,57,11,7,12,19,10,6,2,5
