GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.command.exception,Reply530Exception,5,0,0,0,2,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.command.exception,Reply553Exception,5,0,0,0,2,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.command.exception,Reply522Exception,5,0,0,0,2,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.command.exception,Reply550Exception,6,5,0,0,2,2,1,1,1,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.command.exception,Reply504Exception,5,0,0,0,2,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.command.exception,Reply452Exception,5,0,0,0,2,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.command.exception,Reply500Exception,5,0,0,0,2,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.command.exception,Reply421Exception,0,5,0,0,0,2,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSecureKeyStore,559,208,6,6,178,72,16,14,11,13
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new ChannelFutureListener() {...},0,19,0,2,0,5,0,3,0,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new GenericFutureListener() {...},0,41,0,0,0,6,0,2,0,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new GenericFutureListener() {...},20,0,0,0,3,0,2,0,2,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.new GenericFutureListener() {...},0,36,2,2,0,6,2,2,0,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility,97,207,15,19,23,58,12,15,0,10
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpX509TrustManager,29,44,7,3,10,12,7,4,2,4
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslUtility.SslThread,0,11,0,0,0,5,0,2,0,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSslContextFactory,63,174,3,7,17,49,3,12,0,10
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.crypto.ssl,WaarpSecureTrustManagerFactory,10,60,0,0,4,15,4,5,4,5
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.lru,ConcurrentUtility,0,2,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.lru,SoftReferenceCacheEntry,1,51,1,5,0,13,1,6,0,4
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.lru,AbstractLruCache,1,128,3,15,0,37,3,19,0,13
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.lru,StrongReferenceCacheEntry,1,45,1,5,0,12,1,6,0,4
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.lru,SoftReferenceSynchronizedLruCache,13,11,0,0,4,3,2,2,2,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.lru,CapacityLruLinkedHashMap,0,28,0,4,0,7,0,5,0,3
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.lru,SimpleLRUCache,6,20,0,2,1,4,1,3,1,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.lru,SynchronizedLruCache,10,120,1,7,4,34,2,15,1,12
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.data,AbstractDbData.UpdatedInfo,0,74,0,0,0,8,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.data,DbDataModel.Columns,74,0,0,0,3,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.data,DbValue,165,642,6,43,32,241,6,87,0,51
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.data,AbstractDbData,881,369,102,39,205,97,84,26,5,12
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.data,DbDataModel,850,0,28,0,156,0,33,0,19,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedAuthImpl,31,105,4,4,8,32,4,13,1,12
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedDirImpl,505,1082,68,94,98,262,68,44,9,22
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedOptsMLSxImpl,188,148,23,13,50,48,29,10,11,10
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedFileParameterImpl,0,3,0,0,0,1,0,1,0,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedRestartImpl,20,39,4,4,6,14,3,5,0,4
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedFileImpl,523,576,75,81,157,180,66,50,9,29
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedDirJdkAbstract,0,6,0,0,0,2,0,2,0,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedDirJdk5,13,0,2,0,5,0,4,0,3,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedDirJdk6,3,9,0,0,2,3,0,3,0,3
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedCommonsIo,8,5,0,0,3,1,1,1,1,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.cpu,WaarpConstraintLimitHandler.CurLimits,9,0,0,0,4,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.cpu,CpuManagementSysmon,10,57,1,3,3,16,1,3,0,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.cpu,WaarpConstraintLimitHandler,468,400,57,49,91,96,43,27,4,13
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.cpu,CpuManagement,8,16,1,1,2,5,1,2,0,2
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.cpu,CpuManagementNoInfo,2,3,0,0,1,1,1,1,1,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.properties,H2Properties,0,11,0,0,0,6,0,5,0,5
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.properties,MariaDBProperties,7,39,3,3,3,17,3,5,0,5
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.properties,PostgreSQLProperties,7,39,3,3,3,17,3,5,0,5
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.properties,OracleProperties,44,2,6,0,19,1,7,1,4,1
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.database.properties,MySQLProperties,13,54,4,4,6,23,4,5,0,5
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.tar,ZipUtility,157,248,22,16,46,65,13,14,1,7
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.tar,TarUtility,160,251,23,15,47,66,14,13,1,7
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.state,MachineState,17,107,3,5,4,27,5,11,2,10
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.state,Transition,0,23,0,0,0,10,0,5,0,5
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.service,ServiceLauncher,227,0,32,0,91,0,30,0,14,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.service,EngineAbstract,3,0,0,0,1,0,1,0,1,0
Waarp Proxy in R66 protocol/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileMonitorTimerInformationTask,55,60,5,5,14,14,4,3,0,2
