GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Ftp SimpleServer/WaarpFtp-Core,org.waarp.ftp.core.command.internal,UnimplementedCommand,0,40,0,0,0,9,0,3,0,3
Waarp Ftp SimpleServer/WaarpFtp-Core,org.waarp.ftp.core.command.internal,LIMITBANDWIDTH,78,0,6,0,19,0,5,0,2,0
Waarp Ftp SimpleServer/WaarpFtp-Core,org.waarp.ftp.core.command.internal,IncorrectCommand,69,0,6,0,13,0,6,0,3,0
Waarp Ftp SimpleServer/WaarpFtp-Core,org.waarp.ftp.core.command.internal,ConnectionCommand,0,15,0,0,0,5,0,2,0,2
Waarp Ftp SimpleServer/WaarpFtp-Core,org.waarp.ftp.core.command.internal,INTERNALSHUTDOWN,24,46,4,4,5,13,4,3,0,3
Waarp Ftp SimpleServer/WaarpFtp-Core,org.waarp.ftp.core.command.internal,UnknownCommand,0,40,0,0,0,8,0,3,0,3
Waarp Ftp SimpleServer/WaarpFtp-Core,org.waarp.ftp.core.command.internal,INTERNALSHUTDOWN.ShutdownChannelFutureListener,0,14,0,0,0,6,0,2,0,2
Waarp Ftp SimpleServer/WaarpFtp-Filesystem,org.waarp.ftp.filesystembased,FilesystemBasedFtpFile,145,126,14,10,50,40,11,5,0,4
Waarp Ftp SimpleServer/WaarpFtp-Filesystem,org.waarp.ftp.filesystembased,FilesystemBasedFtpAuth,31,46,4,2,3,16,3,6,0,6
Waarp Ftp SimpleServer/WaarpFtp-Filesystem,org.waarp.ftp.filesystembased,FilesystemBasedFtpRestart,17,43,4,4,4,13,4,2,0,2
Waarp Ftp SimpleServer/WaarpFtp-Filesystem,org.waarp.ftp.filesystembased,FilesystemBasedFtpDir,4,13,0,0,1,3,1,2,1,2
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelH2.DbTypeResolverH2,12,0,0,0,5,0,5,0,5,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,EmptyDbModel,23,0,0,0,14,0,13,0,13,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelMariadb.DbTypeResolverMariadDb,12,0,0,0,5,0,5,0,5,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelMariadb,314,0,12,0,85,0,15,0,9,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelFactory,101,0,14,0,22,0,13,0,4,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelPostgresql.DbTypeResolverPostgreSQL,8,0,0,0,3,0,3,0,3,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelH2.DBType,259,0,17,0,34,0,19,0,3,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelCommonMariadbMySql.DBType,229,0,15,0,31,0,17,0,3,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelAbstract.DbTypeResolver,11,0,0,0,5,0,5,0,5,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelOracle.DBType,229,0,15,0,30,0,17,0,3,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelPostgresql,151,0,6,0,45,0,10,0,7,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelPostgresql.DBType,229,0,15,0,31,0,17,0,3,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelH2,257,0,12,0,72,0,17,0,11,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbType,96,0,10,0,13,0,7,0,2,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelMysql,373,0,10,0,102,0,14,0,9,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelOracle.DbTypeResolverOracle,8,0,0,0,3,0,3,0,3,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelAbstract,346,0,36,0,125,0,31,0,13,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelCommonMariadbMySql,155,0,4,0,43,0,8,0,6,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelOracle,367,0,12,0,99,0,18,0,12,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.model,DbModelMysql.DbTypeResolverMySQL,12,0,0,0,5,0,5,0,5,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,Base64.InnerInputStream,31,281,12,36,9,52,11,17,1,3
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,Base64.InnerOutputStream,58,253,10,22,16,44,11,13,3,5
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,DetectionUtils,19,99,6,8,5,29,8,8,2,7
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,WaarpShutdownHook.ShutdownConfiguration,0,6,0,0,0,2,0,1,0,1
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,WaarpShutdownHook.ShutdownTimerTask,25,25,5,3,6,11,4,3,0,3
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,ThreadLocalRandom,4,44,1,1,1,9,1,5,0,5
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,SystemPropertyUtil.Platform,0,54,0,0,0,6,0,1,0,1
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,WaarpNettyUtil,129,229,21,11,51,55,20,11,4,11
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,SingletonUtils.VoidOutputStream,0,5,0,0,0,5,0,5,0,5
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.utility,FileConvert,246,178,37,25,61,50,26,12,3,4
